AIRLINE,FROM_JFK,TO JFK,SCHEDULED_DEPARTURE_TIME,FEDERAL_HOLIDAY,STATE_HOLIDAY,WEEKEND,LONG_WEEKEND,WIND_DIRECTION,WIND SPEED ,ALTIMETER,0.0slp,t0.0pc,VISIBILITY,DEPARTURE_TIME,SCHEDULED_ARRIVAL,ARRIVAL_TIME,SCHEDULED_TIME,ELAPSED_TIME,DEPARTURE_DELAY,ARRIVAL_DELAY,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,CANCELLED
B6,JFK,MCO,0.25,,,,,50,14,30.01,1016.3,-3.3,8,0.26,0.37,0.37,171,166,10,5,0,0,0,0,0,0
B6,PSE,JFK,0.25,,,,,50,14,30.01,1016.3,-3.3,8,0.00,0.38,0.00,241,0,0,0,0,0,0,0,0,1
B6,PBI,JFK,0.25,,,,,50,14,30.01,1016.3,-3.3,8,0.29,0.36,0.40,154,163,55,64,9,0,55,0,0,0
B6,ROC,JFK,0.25,,,,,50,14,30.01,1016.3,-3.3,8,0.24,0.31,0.29,85,72,-11,-24,0,0,0,0,0,0
B6,FLL,JFK,0.25,,,,,50,14,30.01,1016.3,-3.3,8,0.25,0.36,0.35,163,150,-2,-15,0,0,0,0,0,0
DL,BOS,JFK,0.25,,,,,50,14,30.01,1016.3,-3.3,8,0.25,0.31,0.30,80,80,-2,-2,0,0,0,0,0,0
MQ,RDU,JFK,0.25,,,,,50,14,30.01,1016.3,-3.3,8,0.25,0.31,0.30,92,84,-5,-13,0,0,0,0,0,0
UA,JFK,LAX,0.25,,,,,50,14,30.01,1016.3,-3.3,8,0.25,0.39,0.40,386,391,7,12,0,0,0,0,0,0
B6,BTV,JFK,0.25,,,,,50,14,30.01,1016.3,-3.3,8,0.25,0.31,0.32,88,90,3,5,0,0,0,0,0,0
B6,JFK,FLL,0.25,,,,,50,14,30.01,1016.3,-3.3,8,0.25,0.38,0.39,188,201,2,15,13,0,2,0,0,0
B6,SJU,JFK,0.25,,,,,50,14,30.01,1016.3,-3.3,8,0.25,0.38,0.36,242,221,-3,-24,0,0,0,0,0,0
B6,MCO,JFK,0.25,,,,,50,14,30.01,1016.3,-3.3,8,0.25,0.35,0.34,146,124,1,-21,0,0,0,0,0,0
AA,BOS,JFK,0.25,,,,,50,14,30.01,1016.3,-3.3,8,0.25,0.31,0.30,77,76,-8,-9,0,0,0,0,0,0
B6,PWM,JFK,0.25,,,,,50,14,30.01,1016.3,-3.3,8,0.25,0.31,0.30,86,81,-7,-12,0,0,0,0,0,0
DL,JFK,ATL,0.25,,,,,50,14,30.01,1016.3,-3.3,8,0.25,0.36,0.35,160,144,2,-14,0,0,0,0,0,0
UA,LAX,JFK,0.25,,,,,50,14,30.01,1016.3,-3.3,8,0.25,0.60,0.63,324,367,-2,41,41,0,0,0,0,0
UA,JFK,SFO,0.25,,,,,50,14,30.01,1016.3,-3.3,8,0.25,0.41,0.40,400,394,-1,-7,0,0,0,0,0,0
B6,AUS,JFK,0.25,,,,,50,14,30.01,1016.3,-3.3,8,0.00,0.44,0.00,203,0,0,0,0,0,0,0,0,1
B6,BQN,JFK,0.26,,,,,50,14,30.01,1016.3,-3.3,8,0.25,0.38,0.36,232,224,-15,-23,0,0,0,0,0,0
MQ,DCA,JFK,0.26,,,,,50,14,30.01,1016.3,-3.3,8,0.27,0.31,0.31,77,66,13,2,0,0,0,0,0,0
B6,JFK,SJU,0.26,,,,,50,14,30.01,1016.3,-3.3,8,0.26,0.45,0.48,223,260,-2,35,35,0,0,0,0,0
US,JFK,CLT,0.26,,,,,50,14,30.01,1016.3,-3.3,8,0.28,0.35,0.37,127,139,17,29,12,0,9,0,8,0
B6,JFK,TPA,0.27,,,,,50,14,30.01,1016.3,-3.3,8,0.27,0.39,0.38,181,167,-1,-15,0,0,0,0,0,0
US,JFK,PHX,0.27,,,,,50,14,30.01,1016.3,-3.3,8,0.28,0.43,0.43,350,338,6,-6,0,0,0,0,0,0
B6,JFK,LAX,0.27,,,,,50,14,30.01,1016.3,-3.3,8,0.27,0.41,0.39,377,358,-1,-20,0,0,0,0,0,0
B6,LAX,JFK,0.27,,,,,50,14,30.01,1016.3,-3.3,8,0.28,0.61,0.66,315,361,13,59,46,0,13,0,0,0
B6,JFK,RSW,0.27,,,,,50,14,30.01,1016.3,-3.3,8,0.27,0.41,0.39,195,177,-1,-19,0,0,0,0,0,0
DL,SFO,JFK,0.27,,,,,50,14,30.01,1016.3,-3.3,8,0.27,0.62,0.67,324,399,-5,70,70,0,0,0,0,0
DL,PDX,JFK,0.27,,,,,50,14,30.01,1016.3,-3.3,8,0.27,0.61,0.60,315,301,-4,-18,0,0,0,0,0,0
AA,JFK,LAS,0.27,,,,,50,14,30.01,1016.3,-3.3,8,0.27,0.40,0.38,354,338,-9,-25,0,0,0,0,0,0
B6,JFK,BOS,0.28,,,,,50,14,30.01,1016.3,-3.3,8,0.28,0.33,0.33,69,76,-1,6,0,0,0,0,0,0
DL,SAN,JFK,0.28,,,,,50,14,30.01,1016.3,-3.3,8,0.27,0.62,0.66,316,371,-6,49,49,0,0,0,0,0
B6,JFK,BUF,0.28,,,,,50,14,30.01,1016.3,-3.3,8,0.28,0.34,0.35,88,106,-8,10,0,0,0,0,0,0
B6,IAD,JFK,0.28,,,,,50,14,30.01,1016.3,-3.3,8,0.27,0.33,0.33,73,77,-15,-11,0,0,0,0,0,0
AA,JFK,MIA,0.28,,,,,50,14,30.01,1016.3,-3.3,8,0.28,0.42,0.44,198,226,-1,27,27,0,0,0,0,0
B6,JFK,MSY,0.28,,,,,50,14,30.01,1016.3,-3.3,8,0.28,0.39,0.37,213,189,-7,-31,0,0,0,0,0,0
DL,LAX,JFK,0.28,,,,,50,14,30.01,1016.3,-3.3,8,0.28,0.63,0.71,322,443,-6,115,115,0,0,0,0,0
B6,JFK,PBI,0.29,,,,,50,12,30.02,1016.4,-2.8,9,0.29,0.42,0.44,183,216,-6,27,27,0,0,0,0,0
B6,JFK,MCO,0.29,,,,,50,12,30.02,1016.4,-2.8,9,0.31,0.42,0.44,182,190,24,32,8,0,24,0,0,0
VX,JFK,LAX,0.29,,,,,50,12,30.02,1016.4,-2.8,9,0.30,0.44,0.42,390,352,11,-27,0,0,0,0,0,0
AA,JFK,LAX,0.29,,,,,50,12,30.02,1016.4,-2.8,9,0.29,0.44,0.42,392,369,-2,-25,0,0,0,0,0,0
AA,SFO,JFK,0.29,,,,,50,12,30.02,1016.4,-2.8,9,0.30,0.65,0.67,330,352,10,32,22,0,10,0,0,0
AA,LAX,JFK,0.29,,,,,50,12,30.02,1016.4,-2.8,9,0.29,0.65,0.67,330,368,-4,34,34,0,0,0,0,0
AA,SEA,JFK,0.29,,,,,50,12,30.02,1016.4,-2.8,9,0.00,0.64,0.00,317,0,0,0,0,0,0,0,0,1
B6,SFO,JFK,0.29,,,,,50,12,30.02,1016.4,-2.8,9,0.00,0.64,0.00,322,0,0,0,0,0,0,0,0,1
B6,TPA,JFK,0.29,,,,,50,12,30.02,1016.4,-2.8,9,0.29,0.40,0.38,151,137,-3,-17,0,0,0,0,0,0
AA,JFK,MCO,0.29,,,,,50,12,30.02,1016.4,-2.8,9,0.30,0.42,0.43,188,187,6,5,0,0,0,0,0,0
DL,JFK,SFO,0.29,,,,,50,12,30.02,1016.4,-2.8,9,0.00,0.45,0.00,408,0,0,0,0,0,0,0,0,1
DL,JFK,SJU,0.29,,,,,50,12,30.02,1016.4,-2.8,9,0.29,0.50,0.49,233,228,-6,-11,0,0,0,0,0,0
DL,JFK,LAX,0.29,,,,,50,12,30.02,1016.4,-2.8,9,0.29,0.44,0.42,400,368,-1,-33,0,0,0,0,0,0
DL,JFK,BOS,0.29,,,,,50,12,30.02,1016.4,-2.8,9,0.29,0.35,0.35,81,82,2,3,0,0,0,0,0,0
DL,JFK,SLC,0.29,,,,,50,12,30.02,1016.4,-2.8,9,0.30,0.44,0.43,334,309,5,-20,0,0,0,0,0,0
DL,LAS,JFK,0.29,,,,,50,12,30.02,1016.4,-2.8,9,0.30,0.61,0.67,285,348,12,75,63,0,12,0,0,0
UA,SFO,JFK,0.29,,,,,50,12,30.02,1016.4,-2.8,9,0.29,0.65,0.67,339,360,1,22,22,0,0,0,0,0
DL,MSP,JFK,0.29,,,,,50,12,30.02,1016.4,-2.8,9,0.29,0.45,0.44,166,148,-2,-20,0,0,0,0,0,0
B6,JFK,SRQ,0.29,,,,,50,12,30.02,1016.4,-2.8,9,0.29,0.43,0.42,197,191,-7,-13,0,0,0,0,0,0
VX,SFO,JFK,0.30,,,,,50,12,30.02,1016.4,-2.8,9,0.29,0.65,0.67,330,368,-3,35,0,0,0,0,35,0
AA,MIA,JFK,0.30,,,,,50,12,30.02,1016.4,-2.8,9,0.30,0.41,0.41,169,160,3,-6,0,0,0,0,0,0
B6,JFK,SFO,0.30,,,,,50,12,30.02,1016.4,-2.8,9,0.30,0.45,0.43,402,377,3,-22,0,0,0,0,0,0
DL,TPA,JFK,0.30,,,,,50,12,30.02,1016.4,-2.8,9,0.29,0.40,0.41,149,161,-1,11,0,0,0,0,0,0
B6,PBI,JFK,0.30,,,,,50,12,30.02,1016.4,-2.8,9,0.32,0.40,0.42,153,140,36,23,0,0,23,0,0,0
DL,PHX,JFK,0.30,,,,,50,12,30.02,1016.4,-2.8,9,0.34,0.57,0.65,275,326,58,109,51,0,58,0,0,0
DL,SEA,JFK,0.30,,,,,50,12,30.02,1016.4,-2.8,9,0.30,0.64,0.64,310,320,-7,3,0,0,0,0,0,0
B6,MCO,JFK,0.31,,,,,50,12,30.02,1016.4,-2.8,9,0.31,0.41,0.41,147,148,0,1,0,0,0,0,0,0
B6,JFK,FLL,0.31,,,,,50,12,30.02,1016.4,-2.8,9,0.31,0.44,0.50,193,268,3,78,75,0,3,0,0,0
VX,JFK,SFO,0.31,,,,,50,12,30.02,1016.4,-2.8,9,0.38,0.47,0.53,405,390,97,82,19,0,63,0,0,0
VX,LAX,JFK,0.31,,,,,50,12,30.02,1016.4,-2.8,9,0.31,0.66,0.68,315,347,-1,31,0,0,0,0,31,0
AA,JFK,BOS,0.31,,,,,50,12,30.02,1016.4,-2.8,9,0.31,0.36,0.36,71,64,-1,-8,0,0,0,0,0,0
B6,JFK,SJU,0.31,,,,,50,12,30.02,1016.4,-2.8,9,0.31,0.51,0.54,227,267,-2,38,38,0,0,0,0,0
DL,MIA,JFK,0.31,,,,,50,12,30.02,1016.4,-2.8,9,0.31,0.43,0.42,173,163,-3,-13,0,0,0,0,0,0
US,CLT,JFK,0.32,,,,,50,12,30.02,1016.4,-2.8,9,0.31,0.39,0.39,105,108,-1,2,0,0,0,0,0,0
B6,JFK,CHS,0.32,,,,,50,12,30.02,1016.4,-2.8,9,0.32,0.41,0.41,132,129,1,-2,0,0,0,0,0,0
DL,MCO,JFK,0.32,,,,,50,12,30.02,1016.4,-2.8,9,0.31,0.42,0.42,142,149,-5,2,0,0,0,0,0,0
B6,JFK,RDU,0.32,,,,,50,12,30.02,1016.4,-2.8,9,0.32,0.39,0.38,105,97,-2,-10,0,0,0,0,0,0
AA,SAN,JFK,0.32,,,,,50,12,30.02,1016.4,-2.8,9,0.00,0.67,0.00,322,0,0,0,0,0,0,0,0,1
B6,BOS,JFK,0.32,,,,,50,12,30.02,1016.4,-2.8,9,0.32,0.38,0.37,77,73,0,-4,0,0,0,0,0,0
B6,JFK,MCO,0.33,,,,,50,12,30.02,1016.4,-2.8,9,0.35,0.45,0.48,180,193,31,44,13,0,31,0,0,0
VX,JFK,FLL,0.33,,,,,60,13,30.02,1016.4,-2.8,10,0.33,0.46,0.47,185,203,-1,17,0,0,0,0,17,0
AA,JFK,SFO,0.33,,,,,60,13,30.02,1016.4,-2.8,10,0.33,0.49,0.47,401,382,-6,-25,0,0,0,0,0,0
AA,JFK,LAX,0.33,,,,,60,13,30.02,1016.4,-2.8,10,0.33,0.48,0.46,393,359,-2,-36,0,0,0,0,0,0
AA,LAX,JFK,0.33,,,,,60,13,30.02,1016.4,-2.8,10,0.33,0.69,0.69,334,338,-3,1,0,0,0,0,0,0
AA,JFK,ORD,0.33,,,,,60,13,30.02,1016.4,-2.8,10,0.33,0.41,0.39,172,138,-3,-37,0,0,0,0,0,0
AA,JFK,STT,0.33,,,,,60,13,30.02,1016.4,-2.8,10,0.33,0.54,0.56,240,261,0,21,21,0,0,0,0,0
B6,LAX,JFK,0.33,,,,,60,13,30.02,1016.4,-2.8,10,0.33,0.68,0.69,316,334,0,18,18,0,0,0,0,0
B6,JFK,JAX,0.33,,,,,60,13,30.02,1016.4,-2.8,10,0.33,0.44,0.44,158,163,-6,-1,0,0,0,0,0,0
B6,JFK,SAV,0.33,,,,,60,13,30.02,1016.4,-2.8,10,0.37,0.43,0.49,140,169,50,79,29,0,0,0,50,0
DL,JFK,MSY,0.33,,,,,60,13,30.02,1016.4,-2.8,10,0.34,0.45,0.44,221,211,6,-4,0,0,0,0,0,0
DL,JFK,LAS,0.33,,,,,60,13,30.02,1016.4,-2.8,10,0.33,0.46,0.43,365,331,-5,-39,0,0,0,0,0,0
DL,JFK,TPA,0.33,,,,,60,13,30.02,1016.4,-2.8,10,0.33,0.47,0.49,194,231,1,38,38,0,0,0,0,0
DL,FLL,JFK,0.33,,,,,60,13,30.02,1016.4,-2.8,10,0.33,0.45,0.44,165,154,-3,-14,0,0,0,0,0,0
DL,JFK,PBI,0.33,,,,,60,13,30.02,1016.4,-2.8,10,0.33,0.47,0.46,190,191,-8,-7,0,0,0,0,0,0
B6,JFK,IAD,0.33,,,,,60,13,30.02,1016.4,-2.8,10,0.33,0.39,0.39,79,83,-1,3,0,0,0,0,0,0
B6,JFK,CLT,0.33,,,,,60,13,30.02,1016.4,-2.8,10,0.33,0.42,0.42,128,132,-6,-2,0,0,0,0,0,0
DL,SJU,JFK,0.34,,,,,60,13,30.02,1016.4,-2.8,10,0.33,0.46,0.44,237,223,-6,-20,0,0,0,0,0,0
DL,JFK,FLL,0.34,,,,,60,13,30.02,1016.4,-2.8,10,0.33,0.48,0.49,208,230,-7,15,15,0,0,0,0,0
DL,JFK,MIA,0.34,,,,,60,13,30.02,1016.4,-2.8,10,0.34,0.48,0.49,204,219,-2,13,0,0,0,0,0,0
UA,LAX,JFK,0.34,,,,,60,13,30.02,1016.4,-2.8,10,0.00,0.69,0.00,321,0,0,0,0,0,0,0,0,1
AA,LAS,JFK,0.34,,,,,60,13,30.02,1016.4,-2.8,10,0.00,0.67,0.00,292,0,0,0,0,0,0,0,0,1
DL,AUS,JFK,0.34,,,,,60,13,30.02,1016.4,-2.8,10,0.34,0.53,0.55,206,241,-4,31,31,0,0,0,0,0
DL,JFK,AUS,0.34,,,,,60,13,30.02,1016.4,-2.8,10,0.34,0.49,0.48,278,255,-1,-24,0,0,0,0,0,0
B6,JFK,LAX,0.34,,,,,60,13,30.02,1016.4,-2.8,10,0.34,0.48,0.48,380,375,-6,-11,0,0,0,0,0,0
DL,JFK,PHX,0.34,,,,,60,13,30.02,1016.4,-2.8,10,0.34,0.50,0.48,349,317,-3,-35,0,0,0,0,0,0
DL,JFK,MCO,0.34,,,,,60,13,30.02,1016.4,-2.8,10,0.34,0.47,0.46,188,175,-6,-19,0,0,0,0,0,0
MQ,JFK,RDU,0.34,,,,,60,13,30.02,1016.4,-2.8,10,0.00,0.42,0.00,103,0,0,0,0,0,0,0,0,1
B6,FLL,JFK,0.35,,,,,60,13,30.02,1016.4,-2.8,10,0.35,0.46,0.45,162,153,2,-7,0,0,0,0,0,0
AA,JFK,CLT,0.35,,,,,60,13,30.02,1016.4,-2.8,10,0.35,0.44,0.45,132,144,3,15,15,0,0,0,0,0
DL,ATL,JFK,0.35,,,,,60,13,30.02,1016.4,-2.8,10,0.35,0.44,0.44,127,122,5,0,0,0,0,0,0,0
B6,JFK,ORD,0.35,,,,,60,13,30.02,1016.4,-2.8,10,0.35,0.43,0.43,169,169,-5,-5,0,0,0,0,0,0
AA,JFK,MIA,0.35,,,,,60,13,30.02,1016.4,-2.8,10,0.39,0.49,0.55,200,221,54,75,21,0,54,0,0,0
B6,JFK,AUS,0.35,,,,,60,13,30.02,1016.4,-2.8,10,0.35,0.50,0.50,267,271,-2,2,0,0,0,0,0,0
AA,JFK,SJU,0.35,,,,,60,13,30.02,1016.4,-2.8,10,0.40,0.56,0.62,240,258,68,86,18,0,68,0,0,0
DL,SFO,JFK,0.35,,,,,60,13,30.02,1016.4,-2.8,10,0.00,0.70,0.00,325,0,0,0,0,0,0,0,0,1
DL,JFK,ATL,0.35,,,,,60,13,30.02,1016.4,-2.8,10,0.36,0.47,0.47,162,163,3,4,0,0,0,0,0,0
UA,JFK,LAX,0.35,,,,,60,13,30.02,1016.4,-2.8,10,0.35,0.50,0.51,389,412,-1,22,22,0,0,0,0,0
B6,JFK,TPA,0.36,,,,,60,13,30.02,1016.4,-2.8,10,0.35,0.49,0.51,187,218,-5,26,26,0,0,0,0,0
DL,DTW,JFK,0.36,,,,,60,13,30.02,1016.4,-2.8,10,0.36,0.44,0.44,122,120,5,3,0,0,0,0,0,0
DL,SLC,JFK,0.36,,,,,60,13,30.02,1016.4,-2.8,10,0.38,0.63,0.68,273,313,33,73,40,0,7,26,0,0
B6,JFK,FLL,0.36,,,,,60,13,30.02,1016.4,-2.8,10,0.36,0.50,0.54,196,261,2,67,65,0,2,0,0,0
DL,JFK,STT,0.36,,,,,60,13,30.02,1016.4,-2.8,10,0.38,0.57,0.60,244,259,24,39,15,0,0,0,24,0
MQ,CMH,JFK,0.36,,,,,60,13,30.02,1016.4,-2.8,10,0.36,0.43,0.45,106,134,-2,26,26,0,0,0,0,0
B6,IAD,JFK,0.36,,,,,60,13,30.02,1016.4,-2.8,10,0.38,0.41,0.44,72,99,20,47,27,0,0,20,0,0
AA,SFO,JFK,0.36,,,,,60,13,30.02,1016.4,-2.8,10,0.00,0.72,0.00,331,0,0,0,0,0,0,0,0,1
B6,RDU,JFK,0.37,,,,,60,13,30.02,1016.4,-2.8,10,0.36,0.43,0.41,87,79,-10,-18,0,0,0,0,0,0
MQ,JFK,DCA,0.37,,,,,60,13,30.02,1016.4,-2.8,10,0.37,0.42,0.49,81,175,0,94,94,0,0,0,0,0
AA,EGE,JFK,0.37,,,,,60,13,30.02,1016.4,-2.8,10,0.00,0.63,0.00,252,0,0,0,0,0,0,0,0,1
UA,SFO,JFK,0.37,,,,,60,13,30.02,1016.4,-2.8,10,0.36,0.73,0.72,337,332,-6,-11,0,0,0,0,0,0
B6,BUF,JFK,0.37,,,,,40,12,30.01,1016.1,-3.9,2,0.37,0.43,0.43,82,91,-2,7,0,0,0,0,0,0
DL,BOS,JFK,0.37,,,,,40,12,30.01,1016.1,-3.9,2,0.37,0.43,0.43,81,80,-2,-3,0,0,0,0,0,0
AA,JFK,LAX,0.38,,,,,40,12,30.01,1016.1,-3.9,2,0.37,0.52,0.53,395,406,-6,5,0,0,0,0,0,0
AA,LAX,JFK,0.38,,,,,40,12,30.01,1016.1,-3.9,2,0.00,0.73,0.00,329,0,0,0,0,0,0,0,0,1
B6,JFK,PBI,0.38,,,,,40,12,30.01,1016.1,-3.9,2,0.43,0.50,0.57,186,203,78,95,17,0,78,0,0,0
DL,JFK,SEA,0.38,,,,,40,12,30.01,1016.1,-3.9,2,0.39,0.52,0.56,392,419,27,54,27,0,0,0,27,0
DL,JFK,SFO,0.38,,,,,40,12,30.01,1016.1,-3.9,2,0.39,0.54,0.56,411,421,21,31,10,0,0,0,21,0
B6,JFK,PWM,0.38,,,,,40,12,30.01,1016.1,-3.9,2,0.37,0.43,0.45,74,113,-7,32,32,0,0,0,0,0
B6,JFK,ROC,0.38,,,,,40,12,30.01,1016.1,-3.9,2,0.59,0.44,0.68,84,123,306,345,39,0,0,0,306,0
B6,JFK,MCO,0.38,,,,,40,12,30.01,1016.1,-3.9,2,0.37,0.50,0.52,180,215,-7,28,28,0,0,0,0,0
DL,LAX,JFK,0.38,,,,,40,12,30.01,1016.1,-3.9,2,0.38,0.74,0.74,330,332,-1,1,0,0,0,0,0,0
DL,JFK,SJU,0.38,,,,,40,12,30.01,1016.1,-3.9,2,0.41,0.59,0.64,241,277,40,76,36,0,0,0,40,0
VX,FLL,JFK,0.39,,,,,40,12,30.01,1016.1,-3.9,2,0.41,0.50,0.51,160,149,29,18,0,0,18,0,0,0
DL,JFK,FLL,0.39,,,,,40,12,30.01,1016.1,-3.9,2,0.42,0.53,0.57,205,215,50,60,10,0,0,0,50,0
B6,JFK,SAN,0.39,,,,,40,12,30.01,1016.1,-3.9,2,0.46,0.52,0.58,374,350,111,87,0,0,87,0,0,0
B6,JFK,BTV,0.39,,,,,40,12,30.01,1016.1,-3.9,2,0.38,0.44,0.46,76,109,-5,28,28,0,0,0,0,0
US,CLT,JFK,0.39,,,,,40,12,30.01,1016.1,-3.9,2,0.42,0.46,0.49,101,100,49,48,0,0,48,0,0,0
VX,SFO,JFK,0.39,,,,,40,12,30.01,1016.1,-3.9,2,0.00,0.75,0.00,335,0,0,0,0,0,0,0,0,1
VX,JFK,LAX,0.39,,,,,40,12,30.01,1016.1,-3.9,2,0.42,0.53,0.55,390,366,48,24,0,24,0,0,0,0
DL,JFK,LAX,0.40,,,,,40,12,30.01,1016.1,-3.9,2,0.43,0.55,0.56,395,368,46,19,0,0,0,0,19,0
DL,JFK,SLC,0.40,,,,,40,12,30.01,1016.1,-3.9,2,0.43,0.54,0.57,334,327,45,38,0,0,0,0,38,0
UA,JFK,SFO,0.40,,,,,40,12,30.01,1016.1,-3.9,2,0.39,0.54,0.55,391,400,-3,6,0,0,0,0,0,0
B6,PBI,JFK,0.40,,,,,40,12,30.01,1016.1,-3.9,2,0.00,0.50,0.00,152,0,0,0,0,0,0,0,0,1
HA,JFK,HNL,0.40,,,,,40,12,30.01,1016.1,-3.9,2,0.39,0.66,0.65,675,670,-15,-20,0,0,0,0,0,0
B6,MCO,JFK,0.40,,,,,40,12,30.01,1016.1,-3.9,2,0.40,0.50,0.49,142,128,4,-10,0,0,0,0,0,0
AA,BOS,JFK,0.40,,,,,40,12,30.01,1016.1,-3.9,2,0.40,0.45,0.45,75,77,-6,-4,0,0,0,0,0,0
B6,JFK,LAX,0.40,,,,,40,12,30.01,1016.1,-3.9,2,0.42,0.54,0.56,379,376,26,23,0,0,0,0,23,0
B6,JFK,SYR,0.41,,,,,40,12,30.01,1016.1,-3.9,2,0.40,0.45,0.48,71,106,-3,32,32,0,0,0,0,0
VX,JFK,LAS,0.41,,,,,40,12,30.01,1016.1,-3.9,2,0.44,0.53,0.54,360,330,44,14,0,0,0,0,0,0
B6,JFK,SFO,0.41,,,,,40,12,30.01,1016.1,-3.9,2,0.43,0.56,0.58,397,389,34,26,0,0,0,0,26,0
B6,FLL,JFK,0.41,,,,,30,15,30,1015.8,-3.3,2,0.43,0.53,0.53,162,147,26,11,0,0,0,0,0,0
B6,ORD,JFK,0.41,,,,,30,15,30,1015.8,-3.3,2,0.41,0.54,0.54,123,123,-6,-6,0,0,0,0,0,0
B6,JFK,LAS,0.41,,,,,30,15,30,1015.8,-3.3,2,0.51,0.53,0.63,351,349,141,139,0,0,0,0,139,0
US,PHX,JFK,0.42,,,,,30,15,30,1015.8,-3.3,2,0.00,0.70,0.00,296,0,0,0,0,0,0,0,0,1
US,JFK,PHX,0.42,,,,,30,15,30,1015.8,-3.3,2,0.42,0.57,0.56,337,334,-1,-4,0,0,0,0,0,0
B6,JFK,FLL,0.42,,,,,30,15,30,1015.8,-3.3,2,0.42,0.55,0.58,187,224,6,43,37,0,6,0,0,0
AA,AUS,JFK,0.42,,,,,30,15,30,1015.8,-3.3,2,0.00,0.61,0.00,212,0,0,0,0,0,0,0,0,1
AA,JFK,LAX,0.42,,,,,30,15,30,1015.8,-3.3,2,0.42,0.56,0.55,390,376,-2,-16,0,0,0,0,0,0
AA,MIA,JFK,0.42,,,,,30,15,30,1015.8,-3.3,2,0.42,0.54,0.55,179,181,10,12,0,0,0,0,0,0
B6,MSY,JFK,0.42,,,,,30,15,30,1015.8,-3.3,2,0.41,0.57,0.60,164,211,-13,34,34,0,0,0,0,0
B6,JFK,TPA,0.42,,,,,30,15,30,1015.8,-3.3,2,0.41,0.54,0.55,184,202,-6,12,0,0,0,0,0,0
B6,JFK,SJU,0.42,,,,,30,15,30,1015.8,-3.3,2,0.47,0.62,0.70,227,277,73,123,50,0,73,0,0,0
US,JFK,CLT,0.43,,,,,30,15,30,1015.8,-3.3,2,0.43,0.51,0.52,124,133,-2,7,0,0,0,0,0,0
DL,JFK,LAS,0.43,,,,,30,15,30,1015.8,-3.3,2,0.43,0.55,0.54,354,338,1,-15,0,0,0,0,0,0
AA,LAS,JFK,0.43,,,,,30,15,30,1015.8,-3.3,2,0.00,0.76,0.00,298,0,0,0,0,0,0,0,0,1
MQ,RDU,JFK,0.43,,,,,30,15,30,1015.8,-3.3,2,0.00,0.49,0.00,87,0,0,0,0,0,0,0,0,1
B6,RSW,JFK,0.44,,,,,30,15,30,1015.8,-3.3,2,0.43,0.54,0.54,153,156,-4,-1,0,0,0,0,0,0
B6,CHS,JFK,0.44,,,,,30,15,30,1015.8,-3.3,2,0.44,0.51,0.51,101,98,2,-1,0,0,0,0,0,0
VX,JFK,SFO,0.44,,,,,30,15,30,1015.8,-3.3,2,0.46,0.59,0.60,400,378,32,10,0,0,0,0,0,0
AA,DFW,JFK,0.44,,,,,30,15,30,1015.8,-3.3,2,0.45,0.62,0.63,203,208,13,18,5,0,13,0,0,0
AA,LAX,JFK,0.44,,,,,30,15,30,1015.8,-3.3,2,0.00,0.79,0.00,330,0,0,0,0,0,0,0,0,1
AA,JFK,SFO,0.44,,,,,30,15,30,1015.8,-3.3,2,0.43,0.59,0.58,397,382,-4,-19,0,0,0,0,0,0
B6,JFK,BOS,0.44,,,,,30,15,30,1015.8,-3.3,2,0.47,0.48,0.53,63,83,49,69,20,0,0,0,49,0
DL,JFK,BOS,0.44,,,,,30,15,30,1015.8,-3.3,2,0.44,0.49,0.50,70,87,0,17,17,0,0,0,0,0
UA,LAX,JFK,0.44,,,,,30,15,30,1015.8,-3.3,2,0.00,0.79,0.00,321,0,0,0,0,0,0,0,0,1
MQ,DCA,JFK,0.44,,,,,30,15,30,1015.8,-3.3,2,0.00,0.50,0.00,79,0,0,0,0,0,0,0,0,1
B6,BOS,JFK,0.45,,,,,30,15,30,1015.8,-3.3,2,0.46,0.50,0.51,71,73,19,21,2,0,19,0,0,0
B6,CLT,JFK,0.45,,,,,30,15,30,1015.8,-3.3,2,0.45,0.52,0.52,103,102,1,0,0,0,0,0,0,0
DL,JFK,FLL,0.45,,,,,30,15,30,1015.8,-3.3,2,0.45,0.59,0.61,193,229,-2,34,34,0,0,0,0,0
UA,SFO,JFK,0.45,,,,,30,15,30,1015.8,-3.3,2,0.00,0.81,0.00,337,0,0,0,0,0,0,0,0,1
B6,JFK,BUF,0.45,,,,,50,16,29.99,1015.4,-3.3,2.5,0.50,0.51,0.57,82,98,64,80,16,0,0,0,64,0
VX,LAX,JFK,0.45,,,,,50,16,29.99,1015.4,-3.3,2.5,0.00,0.81,0.00,325,0,0,0,0,0,0,0,0,1
AA,JFK,MIA,0.45,,,,,50,16,29.99,1015.4,-3.3,2.5,0.46,0.59,0.59,194,197,1,4,0,0,0,0,0,0
B6,PWM,JFK,0.45,,,,,50,16,29.99,1015.4,-3.3,2.5,0.47,0.51,0.53,74,77,24,27,3,0,0,24,0,0
DL,DEN,JFK,0.45,,,,,50,16,29.99,1015.4,-3.3,2.5,0.00,0.69,0.00,219,0,0,0,0,0,0,0,0,1
